ISO,ID,HORI,BTOP,BBOT,SAMPLENO,PHH2O,PHKCL,PHCACL2,CACO3,CASO4,ORGC,ORGN,C/N,CA,MG,NA,K,SUM,EXACID,EXAL,CECSOIL,CECCLAY,CECORG,ECEC,BS,ALS,ESP,EC,CHEMREM,EDITDATE,VERIFIED
"AU",22,1,0,10,"830125",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,2,10,20,"830126",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,3,20,45,"830127",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,4,45,65,"830128",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,4,65,89,"830129",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,4,89,107,"830528",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,5,107,145,"830529",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",22,5,145,179,"830530",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",23,1,0,3,"830130",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",23,2,3,20,"830131",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",23,3,20,33,"830132",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",23,4,33,42,"830133",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",23,5,42,66,"830134",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",23,6,66,91,"830135",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,1,0,20,"830136",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,2,20,50,"830137",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,2,50,70,"830138",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,2,70,92,"830139",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,3,92,116,"830140",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,4,116,140,"830141",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,4,140,160,"830142",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",24,5,160,184,"830143",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",25,1,0,6,"830144",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",25,2,6,22,"830145",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",25,3,22,37,"830146",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",25,4,37,50,"830147",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",25,5,50,74,"830148",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",25,6,74,84,"830149",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,1,0,8,"830150",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,2,8,20,"830151",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,3,20,36,"830152",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,4,36,51,"830153",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,5,51,70,"830154",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,6,70,80,"830156",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",26,7,80,92,"830157",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",27,1,0,14,"830158",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",27,2,14,32,"830159",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",27,3,32,48,"830160",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",27,4,48,60,"830161",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",27,5,60,85,"830162",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",27,6,85,96,"830163",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,1,0,3,"830164",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,2,3,22,"830165",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,3,22,37,"830166",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,4,37,62,"830167",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,5,62,77,"830168",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,5,77,92,"830169",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,6,92,120,"830170",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,7,120,145,"830171",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",28,8,145,160,"830172",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",29,1,0,5,"720001",7,6.8000002,,,,1.84,0.14,13,7.9000001,0,0.1,0.30000001,8.3000002,,,10.1,38,6.4000001,,82,,,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,2,5,20,"720002",6.5999999,6,,,,0.70999998,7,10,4.1999998,0,0,0.30000001,4.5,,,6,35,2.5,,75,,,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,3,20,30,"720003",6.6999998,5.6999998,,,,0.31999999,0.029999999,11,3,0,0,0.30000001,3.3,,,5,26,1.1,,66,,0,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,4,30,40,"720004",6.4000001,5.4000001,,,,0.40000001,0.039999999,10,3.9000001,0.1,0.1,0.40000001,4.5,,,8.1000004,24,1.4,,56,,1,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,5,40,55,"720005",6.3000002,5.1999998,,,,0.41999999,0.050000001,8,4.9000001,0,0.1,0.40000001,5.4000001,,,9.3000002,14,1.5,,58,,1,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,5,55,60,"720006",6.1999998,5.1999998,,,,0.33000001,0.039999999,8,5.5999999,0,0.1,0.30000001,6,,,13.3,31,1.2,,45,,1,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,6,60,67,"720007",6.4000001,5.1999998,,,,0.090000004,0.02,4,2.8,0,0.1,0.2,3.0999999,,,7.0999999,27,0.30000001,,44,,1,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,7,67,80,"720008",6.1999998,5,,,,0.14,0.02,7,3.5999999,0.1,0.1,0.30000001,4.0999999,,,11.2,26,0.5,,37,,1,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,7,80,90,"720009",5.6999998,4.8000002,,,,0.11,0.029999999,4,5.5,0.2,0.2,0.40000001,6.3000002,,,15.4,26,0.40000001,,41,,1,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,7,90,130,"720010",5.4000001,3.9000001,,,,0.1,2,5,7.0999999,0.30000001,0.5,0.40000001,8.3000002,,,20.700001,31,0.40000001,,40,,2,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,8,130,155,"720011",5.0999999,2.7,,,,0.029999999,0.02,2,10.8,0.5,0.69999999,0.40000001,12.4,,,26.200001,52,0.1,,47,,3,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",29,9,155,180,"720012",4.9000001,2.7,,,,0.07,0.02,4,13.7,0.60000002,1,0.5,15.8,,,31.6,50,0.2,,50,,3,,"CEC at pH 8.2","04/29/03 00:00:00","OSP"
"AU",30,1,0,10,"830531",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",30,2,10,20,"830532",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",30,3,30,30,"830533",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",30,4,30,50,"830534",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",30,4,50,75,"830535",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",30,5,75,90,"830536",,,,,,,,,,,,,,,,,,,,,,,,,,
"AU",30,6,90,100,"830537",,,,,,,,,,,,,,,,,,,,,,,,,,
"BJ",2,1,0,18,"980045",5.1999998,4.8000002,,,,0.28,,,1.2,0.69999999,0,0,1.9,0,0,4.8000002,123,1,1.9,40,0,,0.029999999,,"03/31/04 00:00:00","OSP"
"BJ",2,2,18,38,"980046",5.3000002,4.8000002,,,,0.22,,,1.2,0.30000001,0,0.1,1.6,0,0,2.4000001,39,0.89999998,1.6,67,0,,0.02,,"03/31/04 00:00:00","OSP"
"BJ",2,3,38,61,"980047",5.3000002,4.5999999,,,,0.25999999,,,0.80000001,0.30000001,0,0.1,1.2,0.1,0,2.3,10,0.89999998,1.3,52,0,,0.0099999998,,"03/31/04 00:00:00","OSP"
"BJ",2,4,61,90,"980048",5.4000001,4.9000001,,,,0.2,,,2.7,1.3,0,0.40000001,4.4000001,0.1,0,7.4000001,24,0.69999999,4.5,59,0,,0.0099999998,,"03/31/04 00:00:00","OSP"
"BJ",2,5,90,116,"980049",5.5,5.1999998,,,,0.12,,,2.4000001,1.3,0.1,0.30000001,4.0999999,,,5.5999999,21,0.40000001,4.0999999,73,,,0.0099999998,,"03/31/04 00:00:00","OSP"
"CA",4,1,0,7,"800168",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",4,2,7,14,"800169",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",4,3,14,34,"800170",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",4,4,74,86,"800171",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",4,5,86,97,"800172",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",4,6,97,127,"800173",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,1,0,18,"790094",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,2,18,26,"790095",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,3,26,43,"790096",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,4,43,59,"790097",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,5,59,72,"790098",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,6,72,81,"790099",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,7,81,106,"790100",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,8,106,131,"790101",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",13,9,131,180,"790102",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",14,1,0,20,"790104",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",14,1,20,25,"790105",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",14,2,25,45,"790106",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",14,3,45,51,"790107",4.1999998,3.3,,,,,,0,,,,,,,,,,,,,,0,0.039999999,,"05/19/03 00:00:00","OSP"
"CA",14,4,51,71,"790108",4.1999998,3.5,,,,,,0,,,,,,,,,,,,,,0,0.039999999,,"05/19/03 00:00:00","OSP"
"CA",14,5,71,86,"790109",4.5999999,3.9000001,,,,,,0,,,,,,,,,,,,,,0,0.029999999,,"05/19/03 00:00:00","OSP"
"CA",14,7,89,100,"790110",4.9000001,3.9000001,,,,,,0,,,,,,,,,,,,,,0,0.02,,"05/19/03 00:00:00","OSP"
"CA",17,1,0,15,"800175",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",17,2,15,22,"800176",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",17,3,22,44,"800177",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",17,4,44,64,"800178",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",17,5,64,70,"800179",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",17,6,70,100,"800180",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",17,7,100,120,"800181",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,1,0,11,"790113",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,2,11,25,"790114",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,3,25,29,"790115",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,4,29,39,"790116",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,5,39,51,"790117",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,6,51,75,"790118",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,7,75,91,"790119",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,8,91,103,"790120",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",18,9,103,122,"790121",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",21,1,0,24,"800131",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",21,3,26,46,"800132",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",21,4,46,65,"800133",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"FR",14,4,42,60,"010004",7.1999998,5.6999998,,,,1.2,0.090000004,13,9,3.0999999,0.30000001,0.2,12.6,,,26.4,,4.1999998,12.6,48,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"FR",14,5,60,70,"010005",8.5,,,,,,,,,,,,,,,4.5,,,,,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","03/24/03 00:00:00","OSP"
"FR",14,6,70,90,"010006",,,,,,,,,,,,,,,,,,,,,,,,,,
"FR",14,7,100,120,"010007",4.3000002,4.1999998,,,,14.3,,,,,,,,,,,,,,,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"FR",15,1,0,8,"010008",4.6999998,4.8000002,,,,6,,,,,,,,,,,,,,,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"FR",15,2,8,32,"010009",5.0999999,4.9000001,,,,7.5999999,,,,,,,,,,,,,,,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"DE",1,1,0,23,"650011",7.6999998,7.0999999,,,,1.88,0.090000004,21,10.1,1.1,0.2,0.40000001,11.8,,,18.5,104,6.5999999,11.8,64,,1,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"DE",1,2,40,50,"650012",8,6.8000002,,,,0.38999999,0.029999999,13,8.1000004,1.3,0.30000001,0.2,9.8999996,,,13.7,71,1.4,9.8999996,72,,2,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"DE",1,3,55,80,"650013",8,6.8000002,,,,0.33000001,0.029999999,11,10.2,1.6,0.40000001,0.2,12.4,,,16.799999,68,1.2,12.4,74,,2,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"DE",1,4,90,135,"650014",7.9000001,6.9000001,,,,0.2,0.02,10,10.2,1.8,0.40000001,0.2,12.6,,,16.799999,76,0.69999999,12.6,75,,2,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"DE",1,5,135,185,"650015",7.5999999,6.5,,,,0.14,0.02,7,11.2,1.7,0.2,0.2,13.3,,,15.5,80,0.5,13.3,86,,1,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"DE",1,6,190,210,"650016",8.1999998,7.5,,,,0.13,0.0099999998,13,14.2,1,0.1,0.2,15.5,,,15.4,109,0.5,15.5,101,,1,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"DE",1,7,215,265,"650017",8.3000002,7.5,,,,0.11,0.0099999998,11,13.7,1.1,0.1,0.2,15.1,,,11.5,71,0.40000001,15.1,131,,1,,"CEC pH 8,2","07/02/03 00:00:00","OSP"
"CA",21,5,65,80,"800134",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",21,6,80,100,"800135",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",21,7,100,120,"800136",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",21,8,120,150,"800137",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,1,0,18,"800183",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,2,18,23,"800184",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,3,23,31,"800185",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,4,31,44,"800186",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,5,44,67,"800187",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,6,67,78,"800188",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,7,78,90,"800189",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",22,8,90,100,"800190",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,1,0,12,"790011",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,2,12,24,"790012",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,3,24,33,"790013",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,4,33,43,"790014",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,5,43,57,"790015",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,6,57,76,"790016",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,7,76,120,"790017",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",23,7,120,140,"790018",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,1,0,1,"790019",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,1,1,5,"790020",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,2,5,6,"790021",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,3,6,14,"790022",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,4,14,22,"790023",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,5,22,40,"790024",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,6,40,57,"790025",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,7,57,72,"790026",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,8,72,94,"790027",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,9,94,119,"790028",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,10,119,139,"790029",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"CA",24,11,139,155,"790030",,,,,,,,0,,,,,,,,,,,,,,0,,,,
"FR",14,1,0,10,"010001",6.3000002,5,,,,6.5,0.58999997,11,14.5,3.7,0.2,0.30000001,18.700001,,,44.700001,,22.799999,18.700001,42,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"FR",14,2,10,25,"010002",6.6999998,5.3000002,,,,6.8000002,0.63,11,16.5,3.9000001,0.2,0.1,20.700001,,,41.799999,,23.799999,20.700001,50,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"FR",14,3,25,42,"010003",6.9000001,5.5999999,,,,2.0999999,0.16,13,11.1,3,0.1,0.1,14.3,,,31.200001,,7.4000001,14.3,46,,,,"Data from excursion guide COST Action 622 in Auvergne, 30 May - 3 June 2001","06/24/03 00:00:00","OSP"
"SK",2,1,0,10,"710013",6.4000001,5.8000002,,,,3.3299999,0.28,12,18.5,6.5999999,0,0.30000001,25.4,,,24.9,90,11.7,25.4,102,0,0,0.28999999,"New lab no. 9700527","05/23/03 00:00:00","OSP"
"SK",2,1,10,20,"710014",5.5999999,5,,,,1.87,0.16,12,13,5.9000001,0.1,0.30000001,19.299999,,,21.5,72,6.5,19.299999,90,0,0,0.17,"New lab no. 9700528","05/23/03 00:00:00","OSP"
"SK",2,1,20,30,"710015",5.6999998,4.6999998,,,,1.4,0.11,13,12.6,5.4000001,0,0.30000001,18.299999,,,20.200001,66,4.9000001,18.299999,91,0,0,0.14,"New lab no. 9700529","05/23/03 00:00:00","OSP"
"SK",2,1,30,40,"710016",6.0999999,5.0999999,,,,1.1900001,0.1,12,13.5,5.1999998,0,0.30000001,19,,,20.1,66,4.1999998,19,95,0,0,0.18000001,"New lab no. 9700530","05/23/03 00:00:00","OSP"
"SK",2,12,40,50,"710017",6.1999998,4.9000001,,,,0.69999999,0.059999999,12,12.6,4.9000001,0,0.30000001,17.799999,,,18.9,64,2.5,17.799999,94,0,0,0.17,"New lab no. 9700531","05/23/03 00:00:00","OSP"
"SK",2,2,50,65,"710018",7.1999998,6.5,,2.5999999,,0.50999999,0.059999999,8,18.1,4.3000002,0,0.30000001,22.700001,,,17,65,1.8,22.700001,134,0,0,0.28999999,"New lab no. 9700532","05/23/03 00:00:00","OSP"
"SK",2,23,65,85,"710019",8.1000004,7.5,,26.4,,0.52999997,0.050000001,11,41.5,2.7,0,0.1,44.299999,,,11.3,53,1.9,44.299999,392,0,0,0.28999999,"New lab no. 9700533; possibly gypsum present","05/23/03 00:00:00","OSP"
"SK",1,1,0,10,"710007",7.0999999,6.8000002,,11.7,,5.8499999,0.54000002,11,44.5,8.3000002,0,0.89999998,53.700001,,,37.5,109,20.5,53.700001,143,0,0,0.63999999,"New lab no. 9700521","05/23/03 00:00:00","OSP"
"SK",1,1,10,25,"710008",7.5999999,7.0999999,,13.6,,3.54,0.36000001,10,48.799999,5.9000001,0.1,0.60000002,55.400002,,,26.5,76,12.4,55.400002,209,0,0,0.38,"New lab no. 9700522","05/23/03 00:00:00","OSP"
"SK",1,2,25,40,"710009",7.9000001,7.3000002,,16,,2.29,0.20999999,11,49.299999,5.3000002,1.7,0.30000001,56.599998,,,20.200001,63,8,56.599998,280,0,8,0.34,"New lab no. 9700523","05/23/03 00:00:00","OSP"
"SK",1,2,40,55,"710010",8.1000004,7.5999999,,24.5,,1.52,0.13,12,47,6.4000001,0.1,0.2,53.700001,,,13.5,49,5.3000002,53.700001,398,0,1,0.38,"New lab no. 9700524","05/23/03 00:00:00","OSP"
"SK",1,3,55,70,"710011",8.6000004,8.1000004,,39.599998,,0.46000001,0.039999999,12,41.099998,10.1,0.2,0.1,51.5,,,6.1999998,32,1.6,51.5,831,0,3,0.38,"New lab no. 9700525","05/23/03 00:00:00","OSP"
"SK",1,4,70,90,"710012",8.8000002,8.3999996,,27.799999,,0.23999999,,,36,8.3999996,0.2,0,44.599998,,,2,24,0.80000001,44.599998,2230,0,10,0.25,"New lab no. 9700526","05/23/03 00:00:00","OSP"
"SK",3,1,0,8,"710020",6,5.4000001,,,,4.2399998,0.34,12,22.4,5,0,0.40000001,27.799999,,,28.200001,95,14.8,27.799999,99,,,0.31,"New lab nr. 9700534","06/11/03 00:00:00","OSP"
"SK",3,2,8,15,"710021",4.6999998,3.4000001,,,,1.97,0.19,10,10.6,3.3,0,0.2,14.1,4.8000002,3.7,21.9,69,6.9000001,18.9,64,17,,0.15000001,"New lab nr. 9700535","06/11/03 00:00:00","OSP"
"SK",3,2,15,30,"710022",6.3000002,5.3000002,,,,1.5599999,0.16,10,18.5,3.7,0,0.2,22.4,,,22.4,72,5.5,22.4,100,,,0.20999999,"New lab nr. 9700536","06/11/03 00:00:00","OSP"
"SK",3,3,30,45,"710023",7.1999998,6.1999998,,2.0999999,,0.88999999,0.1,9,20,3.4000001,0,0.2,23.6,,,21.200001,72,3.0999999,23.6,111,,,0.23,"New lab nr. 9700537","06/11/03 00:00:00","OSP"
"SK",3,3,45,60,"710024",7.8000002,7,,3.0999999,,0.61000001,0.07,9,32.799999,3,0,0.30000001,36.099998,,,18.9,70,2.0999999,36.099998,191,,,0.27000001,"New lab nr. 9700538","06/11/03 00:00:00","OSP"
"SK",3,3,60,80,"710025",7.9000001,7.0999999,,2.8,,0.52999997,0.07,8,29.4,3,0,0.30000001,32.700001,,,17.6,70,1.9,32.700001,186,,,0.28,"New lab nr. 9700539","06/11/03 00:00:00","OSP"
"SK",3,4,80,100,"710026",8.1000004,7.4000001,,17.799999,,0.58999997,0.050000001,12,45.099998,2.4000001,0,0.2,47.700001,,,13.9,57,2.0999999,47.700001,343,,,0.28,"New lab nr. 9700540","06/11/03 00:00:00","OSP"
"SK",3,5,100,110,"710027",8.1000004,7.5999999,,26.299999,,0.41999999,0.40000001,10,45.299999,2.4000001,0,0.2,47.900002,,,11.2,51,1.5,47.900002,428,,,0.34,"New lab nr. 9700541","06/11/03 00:00:00","OSP"
"SK",4,1,0,6,"710028",6.5999999,6,,2.0999999,,4.3600001,0.31999999,14,21.1,4.6999998,0,0.5,26.299999,,,23.5,87,15.3,26.299999,112,,,0.31999999,"New lab nr. 9700542","06/11/03 00:00:00","OSP"
"SK",4,1,0,10,"710029",6.3000002,5.5999999,,,,3.0799999,0.25,12,17.4,4.0999999,0,0.40000001,21.9,,,22.200001,82,10.8,21.9,99,,,0.25,"New lab nr. 9700543","06/11/03 00:00:00","OSP"
"SK",4,2,10,20,"710030",5.9000001,4.9000001,,,,1.59,0.12,13,12.3,3.8,0,0.30000001,16.4,,,18.200001,66,5.5999999,16.4,90,,,0.18000001,"New lab nr. 9700544","06/11/03 00:00:00","OSP"
"SK",4,2,20,30,"710031",6.3000002,5.1999998,,,,1.1900001,0.1,12,12.2,3.8,0,0.30000001,16.299999,,,16.5,57,4.1999998,16.299999,99,,,0.15000001,"New lab nr. 9700545","06/11/03 00:00:00","OSP"
"SK",4,3,30,40,"710032",6.4000001,5.1999998,,,,0.77999997,0.079999998,10,13.8,4.4000001,0,0.40000001,18.6,,,18.6,57,2.7,18.6,100,,,0.14,"New lab nr. 9700546","06/11/03 00:00:00","OSP"
"SK",4,34,40,60,"710033",6.4000001,5.0999999,,,,0.46000001,0.050000001,9,14.6,5,0,0.40000001,20,,,19.4,54,1.6,20,103,,,0.18000001,"New lab nr. 9700547","06/11/03 00:00:00","OSP"
"SK",4,4,60,80,"710034",6.5,5,,,,0.28999999,,,14.6,5,0,0.30000001,19.9,,,18.6,57,1,19.9,107,,,0.18000001,"New lab nr. 9700548","06/11/03 00:00:00","OSP"
"SK",4,4,80,100,"710035",6.5999999,5.1999998,,,,0.27000001,,,14,4.6999998,0.1,0.30000001,19.1,,,17.700001,62,0.89999998,19.1,108,,,0.17,"New lab nr. 9700549","06/11/03 00:00:00","OSP"
"SK",6,1,0,35,"710036",5.9000001,4.9000001,,,,1.0599999,0.1,11,5.1999998,1.3,0,0.5,7,,,8.6999998,51,3.7,7,80,,0,0.12,"New lab nr. 9700550","06/13/03 00:00:00","OSP"
"SK",6,2,35,45,"710037",5.5,4.5,,,,0.28,,,4.5999999,1.7,0,0.30000001,6.5999999,,,7.3000002,37,1,6.5999999,90,,0,0.16,"New lab nr. 9700551","06/13/03 00:00:00","OSP"
"SK",6,3,45,60,"710038",4.9000001,3.9000001,,,,0.07,,,6.1999998,3.3,0,0.40000001,9.8999996,1.2,0.5,12.6,41,0.2,11.1,79,4,0,0.14,"New lab nr. 9700552","06/13/03 00:00:00","OSP"
"SK",6,3,60,80,"710039",5,4,,,,0.12,,,8.5,5,0.1,0.5,14.1,0.80000001,0.2,16.6,48,0.40000001,14.9,85,1,1,0.15000001,"New lab nr. 9700553","06/13/03 00:00:00","OSP"
"SK",6,3,80,100,"710040",5.1999998,4,,,,0.14,,,9.8999996,5.5999999,0,0.5,16,0.69999999,0,17.299999,50,0.5,16.700001,92,0,0,0.14,"New lab nr. 9700554","06/13/03 00:00:00","OSP"
"SK",7,1,0,20,"710041",6.6999998,5.9000001,,1.8,,2.46,0.25,10,19.200001,6.8000002,0.60000002,1.6,28.200001,,,27.1,64,8.6000004,28.200001,104,,2,0.30000001,"New lab nr. 9700555","06/13/03 00:00:00","OSP"
"SK",7,2,20,40,"710042",7.3000002,6.3000002,,1.8,,0.67000002,0.079999998,8,15,5.5999999,0.5,1.2,22.299999,,,20.9,60,2.3,22.299999,107,,2,0.25999999,"New lab nr. 9700556","06/13/03 00:00:00","OSP"
